financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	245	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	315	TP	Real sleep(2) wait for biometric prompt is flaky
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	358	TP	Real sleep(2) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	384	TP	Real sleep(3) waiting for input is flaky
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	446	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	454	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	512	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	536	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	602	TP	Real sleep(1) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	647	TP	Real sleep(2) creates timing-dependent flaky UI test
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-04	671	TP	Real sleep(1) between attempts is flaky
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-06	16	FP	app reassigned in setUpWithError each test and nilled in tearDown
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-08	349	TP	XCTSkip suppresses test when precondition unmet
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-08	376	TP	XCTSkip suppresses test when precondition unmet
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-08	408	TP	XCTSkip suppresses test when precondition unmet
financialwell	/Users/manczg/Documents/development/financialwell/UITests/Authentication/LockScreenUITests.swift	tests-09	123	TP	XCTAssertTrue(true) is tautological, cannot fail
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	arch-02	1	TP	Application use case getPrCycleTimeDashboard imports and uses drizzle-orm query builder directly
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	217	TP	Three-term validity guard not extracted into named predicate
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	477	TP	Four-term status condition should be a named predicate or set membership
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	482	TP	Three-term inline filter predicate not extracted
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	507	FP	Continuation of named const teamBaselineAvailable assignment; condition already named
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	803	TP	Three-term ternary display-name condition; repoDisplayName already exists to reuse
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-09	509	TP	Four-term wrapped if condition not extracted into a named predicate
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-16	349	TP	Function has far more than 10 branch lines across its ~470-line body
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	clarity-17	349	TP	Function spans lines 349-822, well over the 150-line limit
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	safety-11	351	FP	Clock is injected via input.now; new Date() is only the testable default
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-08	327	FP	number|null return is idiomatic optional for genuine absence, not an error sentinel
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-08	342	FP	Sort-key extractor callback returns null for no-magnitude; legitimate absence
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	291	TP	Raw DB string narrowed into union via as without runtime check
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	646	TP	Raw DB string narrowed into ReviewRow state union via as without runtime check
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	671	FP	mergedAt non-null genuinely validated by filter at line 622-624
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	739	FP	Non-null genuinely validated by preceding filter on firstQualifyingHumanReviewAt
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	746	FP	Non-null genuinely validated by preceding filter on firstQualifyingHumanReviewAt
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	smells-21	790	FP	Non-null genuinely validated by filter at line 612 on lastReviewSyncedAt
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	solid-07	60	FP	url:string is a field of an output DTO/wire shape, a genuine boundary
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	solid-15	826	FP	Chain returns different message strings, not differing behaviour/method dispatch
dddd	/Users/manczg/Documents/development/dddd/src/metrics/pr-cycle-time-dashboard.ts	solid-15	829	FP	Same message-formatting chain; value mapping, not polymorphic behaviour
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-09	115	TP	Four boolean sub-expressions joined by && in one if, not extracted
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-09	185	TP	Three boolean sub-expressions joined by || in guard, not extracted
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-09	334	FP	Only two real conditions; third term is JSX render, not a boolean
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-09	383	TP	Three boolean conditions gating ternary render, not extracted
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-09	439	TP	Three boolean conditions gating ternary render, not extracted
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-16	240	TP	Component has well over 10 branches (many ifs/ternaries in JSX)
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	clarity-17	240	TP	Component spans ~334 lines, over the 150-line threshold
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	safety-03	329	TP	void discards onRefresh() which can return Promise<void>, no catch
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	safety-03	353	TP	void discards onRefresh?.() which can return Promise<void>, no catch
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	safety-11	254	TP	Date.now() read directly drives observable synced-ago output, untestable
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	smells-08	185	FP	React render fn returning null means render nothing, legitimate absence
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	smells-08	217	FP	React render fn returning null means render nothing, legitimate absence
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	smells-08	219	FP	Null-check guard returning null, explicitly dismissed by check note
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	smells-08	264	FP	React IIFE returning null means render nothing, legitimate absence
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	solid-15	134	TP	Switch on discriminated-union type tag; one of several parallel dispatches
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	solid-15	148	TP	Switch on type tag with per-case behaviour, polymorphism candidate
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	solid-15	172	TP	Switch on type tag; parallel type-dispatch violates OCP
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/PrCycleTimeDashboard.tsx	solid-15	231	FP	Single guard if on status, not an if-else dispatch chain
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	clarity-09	273	TP	Three sub-expressions joined by two && in an if, unnamed predicate
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	clarity-09	534	FP	Continuation of named multi-line assignment const msg; blind-spot dismiss
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	clarity-16	96	TP	normalizePullRequest has ~13 branch lines, over the 10 threshold
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	clarity-16	480	TP	listPullRequests has well over 10 branches
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-02	280	TP	buildListPullsUrl takes 4 positional params, exceeds limit of 3
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-08	90	TP	Nullable return type string | null on parseLinkNext
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-08	91	TP	Function returns null creating a hidden failure path
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-08	260	TP	readJsonBody returns null for empty body, a null return
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-21	208	FP	as is inside the validating .has guard, the check's own remedy pattern
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	smells-21	239	FP	Assertion validated by preceding line 208 throw-guard
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	solid-07	11	FP	url:string in GitHubPullRequest DTO wire shape, boundary is correct
dddd	/Users/manczg/Documents/development/dddd/src/collector/github-client.ts	solid-07	68	FP	url param of a string-manipulation utility, primitive is inherent
dddd	/Users/manczg/Documents/development/dddd/src/components/dashboard/weekly-trend-chart.tsx	clarity-09	148	FP	Continuation of named assignment const comparisonTrend; condition already carries a name
